transaction_amount,customer_age,payment_method,transaction_amount_log,is_fraud
-0.8196756682261253,0.8450207883755073,0,-0.9351619237882096,0
-1.912194267631385,1.1866432971297058,0,-0.9080062758420948,0
0.5737529971195516,1.207825727062997,1,-2.433864469098475,1
0.10461381683916704,0.49305039505447756,1,-1.0589812756980295,0
0.7966306755319997,1.589542274190106,0,-2.148804037117022,1
-1.201919327956582,0.2872025747957805,0,-0.5906771364529835,0
1.7027802760434112,1.2578597921197647,2,0.023932677424751247,1
0.6593531549850408,0.12970793933144997,1,-0.33708828002798663,1
1.5010291741666832,0.6469458126117689,1,0.7276314519475231,1
1.7526569386848418,1.7620889144510188,0,-1.2283573659533662,1
-0.32034464369044735,0.6561798327785882,0,-1.0401988242899556,0
1.0008446520529795,0.9704136487678704,1,-0.5584895826247156,1
-0.7986336919896266,0.46502715229157054,2,-1.0220270171360228,0
1.0552698239150533,1.7591962452455658,0,-0.693377435125365,1
0.6457584108761467,0.8914457739653893,2,-1.5101793887240476,1
1.3950193793456274,2.3416910792329872,1,-2.7456890139366017,1
0.9377318867538063,1.2695957452996582,0,-2.3727288961351514,1
1.083529550931831,1.351474377736098,2,-1.1597833200897925,1
0.3558998728763354,0.6789692492558155,2,-1.087853070097248,0
0.8326330227419908,1.999290706530037,1,-2.8409476011493844,1
0.29162073498202856,0.9241314540398545,1,-1.681199217216811,1
0.014909824433250396,-0.19745813636783827,0,-0.6616529873031965,0
-0.14398924351812925,2.5773928933832293,2,-1.688094135476474,0
-0.8422225898860857,0.34564995047543623,0,-0.683296648214245,0
-3.4645448372573955,0.6053184022393869,0,-0.48644722924346717,0
-1.1461094722524545,0.31941362271104135,1,-0.7400682251586311,0
1.5957908206606932,1.338114600185926,0,-1.2898864917578399,1
0.9641230903859099,0.40557421331763166,0,-0.3692205985160103,1
1.0666608137111828,1.9591515025738022,2,-1.9674894727182073,1
-1.8267039552571989,-0.48635129886653794,0,-0.46801766461247596,0
-0.16223255706955564,0.21982569407831754,0,-0.9383729571767686,0
1.2253705555532017,2.3371963238484694,1,-3.597960658425997,1
0.6372331046493721,0.5779625796811485,1,0.07136468005813801,1
-1.7066925454636475,0.49341196465229387,2,-0.7354616393940604,0
0.6127302760563673,0.9590188074352117,0,-1.8384444297707698,1
1.299712931595573,0.5029538067269503,2,0.3430826023854021,1
-0.9447456825303951,0.6185764586330361,2,-0.8925530322620789,0
1.5235929437962743,1.1584624381581634,0,-0.5028897346971484,1
-1.3907163503518158,1.3694812383726949,2,-0.99592417283148,0
1.2156765736343293,1.87639732883293,2,-2.3085688772144577,1
-1.597862029776989,1.9050892876038752,0,-1.2115746010874344,0
-0.663648658363934,0.8554917493825793,0,-0.9854510599082793,0
1.4818455461911246,0.7477890962985485,1,0.07627031103164916,1
1.2131488241272863,1.1385558653457069,0,-0.9981542411316782,1
-1.739825606804763,0.18359999569039487,1,-0.4734512291070031,0
-1.8527711112569127,0.4171116645242309,2,-0.7308053910770997,0
-1.3125186713681793,1.8943066316212318,2,-1.335606938713977,0
-0.02663337934750376,-0.1333332187056968,0,-0.6600643602693033,1
0.935981963928461,1.8612353214618897,1,-1.615393538001185,0
-1.4310355579874117,2.2409978919886555,2,-1.39918222848972,0
1.4105796370339763,0.6905052340888729,1,0.018487157937972398,1
-1.3509145466880748,1.2155964394103902,1,-1.0184124621275135,0
1.2047198660372969,1.8360901927994386,1,-2.182818565911018,1
-0.9820865310827187,0.35761104607949024,1,-0.7672104130886643,0
-0.9309566224701853,1.285741651283823,1,-1.119326642055821,0
-1.1536602941165461,0.8315723112836523,0,-1.0012939650273216,0
-0.5109787499204217,1.5296462291775592,0,-1.1886494152204938,0
1.1566571165963873,0.8291817625439963,0,-1.607334607632086,1
1.4544995948839212,0.28271773458132754,0,1.034861383590708,1
0.770134674432321,1.9573612708151105,0,-1.7207352021721278,0
1.3178290893222442,0.741464551543864,2,-0.04377298960516485,1
0.6015724590679052,0.4593009771532228,0,-0.18330154094551354,1
1.0714530537943254,0.8958756383476707,2,-1.3387903710578055,1
0.33067923763052465,1.6072520327653552,1,-2.4717479837994842,1
-1.5917262033208437,1.1409898474703697,2,-0.9030558043498806,0
0.9050511803440993,1.6800250364641294,0,-2.0380572356255735,1
1.227156350999832,0.37311848029850736,2,-0.6059493352169134,1
0.809957075821939,1.0719925402056654,1,-1.203053731305983,1
-0.8249854137963937,1.3467513072421653,0,-1.1720249840562202,0
1.0771352068784714,0.8363324542887773,0,-0.6846859111840513,1
-1.2742022514017448,-0.19693726360626385,2,-0.47547578289175485,0
1.3719965717798082,2.2484476988595983,2,-3.661853997644658,1
-0.38798831466962114,0.5867484292240519,0,-0.9156920414941447,0
0.9415768627627888,1.2065568584061566,0,-0.8362289551958262,1
-0.5320282981422428,0.9495220093173242,1,-1.0839373938042725,0
1.0191183704426654,2.0197267964552283,1,-2.65654550218719,1
-2.6613479854445288,-0.3108477030939629,2,-0.19246206883593886,0
1.2488400126135462,1.1992976195592426,0,-0.9231395555930383,1
-1.4719140238771187,2.3559591342159436,1,-1.3106814145895724,0
0.7951921327709717,1.5459398726372449,0,-1.5975400881887292,1
-0.07451722934095029,-0.16379675555694484,2,-0.816566118149663,0
1.3209167446035253,1.8709941215321713,1,-2.696748970897822,1
-0.044132548472573974,0.03411399716300656,0,-0.9519849303310195,0
-2.158977863607223,-0.9212512687356977,1,-0.19066108607579457,0
-0.981344360533132,3.0997991205621114,1,-1.6792946631133479,0
1.2276508630564014,1.2775345605166986,1,-1.1698018276683948,1
-0.6960839329474644,0.49970426914964394,0,-0.8907752573301244,0
-0.47062247527324996,0.6213438450918939,0,-0.9951356023828902,0
0.4483511085399784,0.697453079265578,1,-0.2556243229795244,1
-0.8908373663633541,0.6560354907528966,2,-0.9294152483590686,0
0.8627499960349825,1.5811718057170125,1,-2.5780304501150972,1
-0.39767821813102666,1.1292880780290129,2,-1.156926767622318,0
-0.8225622896995002,2.1277859912928485,0,-1.3246437943809748,0
-0.37114919881197683,1.5162202716817272,0,-1.4129724842529336,0
-1.969514310592852,1.341321231137266,0,-0.9079160805520102,0
0.00936490017659719,0.6694955090347202,1,-2.0542105373653006,1
0.44804643194374494,2.2101841646492737,0,-2.804610273335527,1
-0.5474624120310216,0.8434160660746333,2,-1.0072128108844904,0
0.589382267455226,-0.008612556238931646,1,0.7525434973366842,1
-0.7273928930237705,1.176317125465641,1,-1.126170911783818,0
-1.0796101492073058,1.9887989781687043,2,-1.2826369167525453,0
0.03203705131171675,1.3232828620225887,1,-1.2848320192926652,0
1.2619111704451922,1.8586534601739522,2,-2.322069826119066,1
1.010315765934379,1.7801977944526712,1,-2.4731594685083245,1
0.15612274410629534,0.0060709277186771216,1,-0.8401565444959308,0
-2.4666073353994387,0.2070951223691173,0,-0.41367150144657705,0
-0.5073746724712853,-0.07969175385871474,0,-1.3063986220195702,1
-1.643161392983461,1.9794670239272905,1,-1.154959759874856,0
-0.4849828741567219,-0.2730678061797298,1,0.19353338102886775,1
1.3012817900160139,1.1411400021582645,2,-0.22396766255216427,1
-0.6659100516744131,1.3076586332025262,0,-1.2178880645452885,0
-0.1271475546591696,-0.40853072299871096,0,-0.8303284827769466,1
0.5819334735512096,0.6184873369958641,1,-1.1433908505262194,1
-1.4706740151085773,1.211563815149313,2,-0.9684930512687736,0
-0.2637340531007698,1.7247812006311467,2,-1.362863183281188,0
0.9908230931895093,0.6377777318872078,1,-0.593063653073834,1
0.3587861642809478,0.170998203742317,1,-1.5400248939715686,1
-1.3521772572407076,-0.26036727134059134,0,-0.5275539697143411,0
0.36415327605858616,0.017832371180970474,1,-0.8506204664830513,0
-1.0106957189382926,1.0311163912165486,0,-1.1111866801916142,0
-0.35905642398717763,2.052724844939843,0,-1.364900126565335,0
0.8367252245896883,2.002887248403373,2,-3.4732943044644875,1
0.04038952725910727,1.6291607843391773,0,-1.3866791040058946,0
-1.0129474964024068,0.6410100549546855,0,-0.874375765862595,0
2.0612481118089665,1.5139514537535876,1,-0.01986869786532286,1
1.4340058096922852,1.0265400645334357,2,-0.48258448694278955,1
-1.5975735595089111,0.05215744023226154,0,-0.6381988191280162,0
0.8408235934481889,0.06228465816360573,2,0.5407429407130764,1
0.757512184359522,0.7911070190890375,0,-1.8110806681175304,1
-1.1116795282921106,1.5954054014050316,2,-1.2628368768546863,0
0.326370596992696,0.9382157243022895,2,-1.2504377147249854,0
-0.32240470163052337,0.3602375312699917,1,-0.906421043061279,0
1.3091256876904565,-0.4766186454089474,2,2.610392453307689,1
0.9876172866943559,0.31958097279702524,0,-0.7282260078455789,1
0.5202526385250567,1.074706467111375,1,-1.9681429857913508,1
1.7808248394174977,1.1640233782997662,1,-0.27285769534399407,1
-0.5649525969917737,2.249716019918755,2,-1.447839047786683,0
-1.2762064076491964,0.8874741065685824,1,-0.9095859274094646,0
0.18540616298320245,0.8720887888617026,0,-1.2024068016721299,0
-0.14837435399694854,1.064678702612006,1,-1.1966062272444529,0
1.7130866836271235,1.0350375458341947,0,-0.7349777932040992,1
0.7077217759773853,1.0830592669564805,2,-1.2278532293079476,1
0.36978760101712327,0.46186443741577676,2,-0.8601764928052732,1
-0.5476923178168525,1.8991135723719719,2,-1.42012908964272,0
1.345031219833364,0.9789301862106393,0,-1.2571891659825174,1
-1.1446519981771692,0.15499132693815332,0,-0.7174522215208436,0
1.6907958026536236,1.8373562217657309,0,-1.4683268267467948,1
0.9258985024340418,1.8805243106021918,0,-2.376870766652587,1
0.9988668841398792,1.8240307214247995,1,-2.4545477127053057,1
0.6503433170047745,1.09613659006006,0,-2.2211709892720037,1
1.0377687765823538,1.5649767784204824,2,-1.9551599484725495,1
1.0839303958640223,0.3442551117031182,2,0.3472533607311301,1
1.084493060286959,1.64093385656575,2,-1.227536457603761,1
0.8078133928415787,1.164161494004568,2,-1.4629970302234658,1
1.1879672658638802,1.004904954339153,1,-1.025766176966211,1
0.6436762427905556,0.8966159096674944,2,-1.353016706250956,1
1.2184530364855135,1.211345214020991,1,-1.2099364754941329,1
-0.9725884015221001,1.046274784339299,0,-1.0606988720409933,0
-2.6936193467614125,0.39129537057376784,0,-0.5260765305728489,0
-1.8379962461644266,0.08887911661828307,0,-0.5374073913849456,0
-0.3453373878432987,-0.11358338020364078,2,-0.808586744805559,0
0.7070609591855679,0.772064023562023,0,-0.7734715903530976,1
-0.8437605227304462,0.3751541385525704,2,-0.8345696246590075,0
0.24185239057213592,1.2980032303357403,0,-2.0155987937259248,1
1.3901217633910155,0.8502569920756576,1,-1.4042338288786602,0
-2.5179430944715917,0.26045881758356015,2,-0.5303919404898877,0
0.16089121137439977,0.4161347108784299,2,-1.395991059558631,1
1.534980089187481,1.682284694247309,1,-0.8173919888660838,1
0.2535249633570489,1.0089031361338445,2,-1.2969081715852788,1
-1.023838691943063,1.650775948472461,2,-1.1431696722445663,0
0.8730960628844467,1.6485142425237038,1,-2.0133754225632563,1
-1.3900713920606498,0.7261472393812453,0,-0.7818559583566408,0
0.6148276606555843,0.8023133886706699,1,-1.1014883768067987,1
0.6063978999248643,0.7763801146272578,2,-1.271568994516763,0
0.5933862253801201,1.3882783156143592,1,-2.8154635187705486,1
0.5565910536442664,2.0145697291822313,0,-1.5976000811467486,0
0.5190730375460411,0.052109868639244716,0,0.4844412145107986,1
0.7291299108497928,0.6421986578688957,2,-0.8479037098981421,1
1.0960393311796417,2.1426492688743473,2,-1.8047771882859267,0
0.4565734453982888,0.9533809290875669,0,-1.6820716697280025,1
1.1376964692360754,1.5200972770743717,0,-1.428723441156668,1
-1.2054052935611674,1.877546338863574,1,-1.250566753022314,0
0.2820564630372524,1.7337236434848293,1,-1.4073688305369585,0
-0.4633863210747272,1.4312909052037492,1,-1.2734235802083442,0
-1.1869702551980894,0.5570566545299023,1,-0.8478741763098809,0
-0.5153698192575362,0.817032985064885,0,-1.1487254021663127,0
-0.8896068492958629,0.6047308946905763,0,-0.9190956127553167,0
0.6689896945388466,1.578957123072362,2,-2.334052253718885,1
-0.7211765927418938,1.7067598441066938,2,-1.2797370302721556,0
-1.3370588866572346,1.6105087396684457,2,-1.1774818407077563,0
-1.6825398230009379,2.148129148488297,2,-1.3528814989379843,0
-0.7000518919117881,1.5185353151456011,2,-1.1578919577038187,0
1.5931637950796584,1.0489780186187443,0,-1.0244365741296926,1
0.24901369510749571,-0.08384988475802313,1,-0.9032520282229397,0
-0.23236369377630972,2.196052138151309,0,-1.4756809087254916,0
-2.0545268100754726,-0.07873968425950162,2,-0.5448714296285859,0
-0.5682875844599927,1.5650252783820702,0,-1.2696785311744814,0
-0.2932659409787377,1.5378615419355957,2,-1.3925573202157528,0
-0.8270133682114361,1.6119738928290164,2,-1.1936505701753257,0
0.16043447810449218,0.31700231641342913,1,-0.8997461231556132,0
1.629753478145303,1.5850987938666623,1,-1.1007596822121668,1
0.04190085061149085,0.4820514872999814,1,-1.4597585489870895,1
0.9180385296904306,0.6727503667213407,1,0.48038698053929063,1
0.5925610106301007,0.5499156260837648,2,-0.615259361531156,1
-1.9124650855575354,0.9124055500117598,1,-0.8815297986348423,0
0.25899519135457716,-1.1403473966466535,0,-0.47403121416094784,0
1.9202118842682077,1.2179762694809382,2,0.20898278245480006,1
-0.5244979875244398,0.43847801830951105,0,-0.974089724992581,0
-0.5256277818094769,0.4894718273772418,2,-0.9940351553627599,0
-2.592230866225452,0.24080683799392266,1,-0.607656166457827,0
1.4302046905797627,1.4080133696087849,1,-1.53269685039325,1
0.3297940084941734,2.2037024071057276,1,-3.7587026511540076,1
-1.127551039625242,-1.567490538688034,1,-0.07403692497794157,0
1.68498579627154,1.4783610005314105,0,-1.2806060371590884,1
-0.3230622780907202,1.2849630074098108,2,-3.108226389510276,1
1.5523235377788898,1.0379996380600423,2,-0.3138459364827585,1
-0.9604314095852355,1.2232826230351392,0,-1.0370651058119729,0
-1.0021329417625169,0.9818987010296908,0,-1.1779513294384145,0
2.407880789504703,1.576228885337664,2,-0.604540127090047,1
-1.0545256751150196,1.411245891299696,1,-1.09081190475826,0
-0.010559774867020089,0.6008978730706991,2,-1.0630877878440748,0
-1.839365699736312,0.10381582084869156,2,-0.630886515767215,0
0.6193086046969758,0.2762994177418694,1,-0.49302502118857316,1
-0.7413126314200799,1.0644434838033874,1,-1.067376866353757,0
0.36800606823520154,-0.06687925059720179,2,-0.7541186228632809,1
0.8651539229167623,0.3210996204799019,1,0.34991280183697926,1
1.1027645729611963,1.4549774526455648,2,-2.241182128202004,1
1.2621022463101024,0.4119458189684332,2,-0.7566905158477947,1
-0.48154020334164227,0.03629410398219701,0,-0.6628880331889782,0
-1.2438403399005866,3.574555892071237,2,-1.7943452832634212,0
1.500391217980117,1.5504761207147393,2,-1.2976839220750938,1
-1.9461249204348334,2.185479046675014,1,-1.2187359190959803,0
1.4294570544107084,0.5841132849123128,2,1.121101934313978,1
1.1574627093103624,1.0116055598214528,0,-0.7780954662476487,1
-1.717042078969453,1.6961599731792512,2,-1.0161363631024343,0
0.9548397939576202,0.6621419098365922,0,0.24560375255111766,1
-0.0246955677681151,0.30195666466077076,0,0.19162336477592823,1
0.8821692377630866,1.5331448153895237,2,-2.633933793033929,1
0.8089920253180856,0.8023339028670319,1,-0.5184419852142675,1
1.4593106889275347,0.9358403936366992,2,-0.45965209765366544,1
-0.5922359961195296,1.0098338985065662,2,-1.0111149012705152,0
0.7935014392942099,1.799853298898453,0,-3.284082285103917,1
-1.0787043881342622,0.8594553701686584,0,-0.9760011349754524,0
-2.1856490891967875,0.42495660539783264,0,-0.5802163616902445,0
-1.9736304604731725,0.7623233197667817,1,-0.7120721165566122,0
0.5264821094597933,1.7003168678539322,0,-3.0751135767456996,1
-0.4808243468999118,1.4481612361919658,0,-1.2068152591021881,0
-0.2755801176363909,2.339209203263046,0,-1.6126277090396484,0
0.6362656650848535,0.5699803861872765,2,-0.6793294434745281,1
0.9261081425968507,0.8934069858664943,1,-0.3673943919597149,1
0.5279943885686024,0.8198469655139062,0,-1.2031368705122683,1
0.27206476479040165,1.0677657924305088,2,-1.725998952703311,1
0.023978743596113405,1.1676549570380275,1,-1.9180553392156114,1
1.737483713920171,0.5191038322913575,2,1.078397552461721,1
